scope,fold,heldGroup,threshold,selectedThreshold,candidateRows,sessions,enterCount,enterRate,enterPerSession,uniqueSymbols,strict30mCount,coverageRate,baselineEnterCount,baselineMeanD30,meanD30,meanD30ImprovementPct,ES95D30,MAEMedian,MAEP05,MAEWorst,MFEMean,MFEMedian,precision1_hits,precision1_n,precision1_rate,preservation1_anchors,preservation1_hits,preservation1_unknownNumerators,preservation1_rate,precision2_hits,precision2_n,precision2_rate,preservation2_anchors,preservation2_hits,preservation2_unknownNumerators,preservation2_rate,precision3_hits,precision3_n,precision3_rate,preservation3_anchors,preservation3_hits,preservation3_unknownNumerators,preservation3_rate,precision5_hits,precision5_n,precision5_rate,preservation5_anchors,preservation5_hits,preservation5_unknownNumerators,preservation5_rate,MAE_minus2_count,MAE_minus2_rate,MAE_minus5_count,MAE_minus5_rate,MAE_minus10_count,MAE_minus10_rate,failedGates
CHRONOLOGICAL_INNER_CALIBRATION,3,,5,,600,12,454,0.7566666666666667,37.833333333333336,273,222,0.4889867841409692,65,2.3558275862678264,1.939255656338392,17.6826153304954,8.15263179570635,-1.1398329895399295,-6.338804826661558,-11.316648531011975,2.70064390189778,1.6565195144198297,153,222,0.6891891891891891,153,153,0,1.0,90,222,0.40540540540540543,90,90,0,1.0,62,222,0.27927927927927926,62,62,0,1.0,32,222,0.14414414414414414,32,32,0,1.0,81,0.36486486486486486,23,0.1036036036036036,2,0.009009009009009009,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
CHRONOLOGICAL_INNER_CALIBRATION,3,,10,,600,12,454,0.7566666666666667,37.833333333333336,273,222,0.4889867841409692,65,2.3558275862678264,1.939255656338392,17.6826153304954,8.15263179570635,-1.1398329895399295,-6.338804826661558,-11.316648531011975,2.70064390189778,1.6565195144198297,153,222,0.6891891891891891,153,153,0,1.0,90,222,0.40540540540540543,90,90,0,1.0,62,222,0.27927927927927926,62,62,0,1.0,32,222,0.14414414414414414,32,32,0,1.0,81,0.36486486486486486,23,0.1036036036036036,2,0.009009009009009009,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
CHRONOLOGICAL_INNER_CALIBRATION,4,,1,,800,16,0,0.0,0.0,0,0,,63,1.835280917874648,,,,,,,,,0,0,,187,0,0,0.0,0,0,,117,0,0,0.0,0,0,,80,0,0,0.0,0,0,,37,0,0,0.0,0,,0,,0,,adverseMeanRatioMax:INCONCLUSIVE;adverseES95RatioMax:INCONCLUSIVE;throughputRatioMin:FAIL;preservation3RatioMin:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:INCONCLUSIVE;precision2RatioMin:INCONCLUSIVE;absoluteStrictLabelCoverageGapMax:INCONCLUSIVE
CHRONOLOGICAL_INNER_CALIBRATION,4,,2,,800,16,556,0.695,34.75,276,284,0.5107913669064749,63,1.835280917874648,1.6168490907684252,11.901819769323296,9.026423595455372,-0.992987054604022,-5.204889313584968,-29.670329670329664,2.3938875248041325,1.6949152542372836,187,284,0.6584507042253521,187,183,0,0.9786096256684492,116,284,0.4084507042253521,117,113,0,0.9658119658119658,80,284,0.28169014084507044,80,77,0,0.9625,37,284,0.13028169014084506,37,35,0,0.9459459459459459,83,0.29225352112676056,16,0.056338028169014086,3,0.01056338028169014,adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
CHRONOLOGICAL_INNER_CALIBRATION,4,,5,,800,16,556,0.695,34.75,276,283,0.5089928057553957,63,1.835280917874648,1.6354707270453706,10.887172033623504,9.026423595455372,-1.0201603109060042,-5.215957955088392,-29.670329670329664,2.4006076253926407,1.6949152542372836,187,283,0.6607773851590106,187,187,0,1.0,117,283,0.4134275618374558,117,117,0,1.0,80,283,0.2826855123674912,80,80,0,1.0,37,283,0.13074204946996468,37,37,0,1.0,85,0.3003533568904594,16,0.05653710247349823,3,0.01060070671378092,adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
CHRONOLOGICAL_INNER_CALIBRATION,4,,10,,800,16,556,0.695,34.75,276,283,0.5089928057553957,63,1.835280917874648,1.6354707270453706,10.887172033623504,9.026423595455372,-1.0201603109060042,-5.215957955088392,-29.670329670329664,2.4006076253926407,1.6949152542372836,187,283,0.6607773851590106,187,187,0,1.0,117,283,0.4134275618374558,117,117,0,1.0,80,283,0.2826855123674912,80,80,0,1.0,37,283,0.13074204946996468,37,37,0,1.0,85,0.3003533568904594,16,0.05653710247349823,3,0.01060070671378092,adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,1,0,1,,171,4,0,0.0,0.0,0,0,,11,1.5305505213289927,,,,,,,,,0,0,,29,0,0,0.0,0,0,,20,0,0,0.0,0,0,,9,0,0,0.0,0,0,,2,0,0,0.0,0,,0,,0,,adverseMeanRatioMax:INCONCLUSIVE;adverseES95RatioMax:INCONCLUSIVE;throughputRatioMin:FAIL;preservation3RatioMin:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:INCONCLUSIVE;precision2RatioMin:INCONCLUSIVE;absoluteStrictLabelCoverageGapMax:INCONCLUSIVE
SYMBOL_DISJOINT_INNER_CALIBRATION,1,0,2,,171,4,110,0.6432748538011696,27.5,79,54,0.4909090909090909,11,1.5305505213289927,1.4618047591112124,4.4915709256096665,7.0727900971334,-0.9759507829977587,-3.910200533526433,-9.972299168975074,1.797962189194196,0.965769259452609,26,54,0.48148148148148145,29,25,0,0.8620689655172413,18,54,0.3333333333333333,20,17,0,0.85,8,54,0.14814814814814814,9,7,0,0.7777777777777778,2,54,0.037037037037037035,2,1,0,0.5,14,0.25925925925925924,2,0.037037037037037035,0,0.0,adverseMeanRatioMax:FAIL;adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,1,0,5,,171,4,112,0.6549707602339181,28.0,80,56,0.5,11,1.5305505213289927,1.5201956006960653,0.6765487639007306,7.8287318040007765,-1.1616937548853123,-4.416176996824772,-9.972299168975074,1.8665293817475757,1.0780298837852809,29,56,0.5178571428571429,29,29,0,1.0,20,56,0.35714285714285715,20,20,0,1.0,9,56,0.16071428571428573,9,9,0,1.0,2,56,0.03571428571428571,2,2,0,1.0,15,0.26785714285714285,3,0.05357142857142857,0,0.0,adverseMeanRatioMax:FAIL;adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,1,0,10,,171,4,112,0.6549707602339181,28.0,80,56,0.5,11,1.5305505213289927,1.5201956006960653,0.6765487639007306,7.8287318040007765,-1.1616937548853123,-4.416176996824772,-9.972299168975074,1.8665293817475757,1.0780298837852809,29,56,0.5178571428571429,29,29,0,1.0,20,56,0.35714285714285715,20,20,0,1.0,9,56,0.16071428571428573,9,9,0,1.0,2,56,0.03571428571428571,2,2,0,1.0,15,0.26785714285714285,3,0.05357142857142857,0,0.0,adverseMeanRatioMax:FAIL;adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,2,0,1,,293,8,0,0.0,0.0,0,0,,20,2.4092192381318314,,,,,,,,,0,0,,58,0,0,0.0,0,0,,34,0,0,0.0,0,0,,21,0,0,0.0,0,0,,9,0,0,0.0,0,,0,,0,,adverseMeanRatioMax:INCONCLUSIVE;adverseES95RatioMax:INCONCLUSIVE;throughputRatioMin:FAIL;preservation3RatioMin:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:INCONCLUSIVE;precision2RatioMin:INCONCLUSIVE;absoluteStrictLabelCoverageGapMax:INCONCLUSIVE
SYMBOL_DISJOINT_INNER_CALIBRATION,2,0,2,,293,8,213,0.726962457337884,26.625,155,89,0.41784037558685444,20,2.4092192381318314,1.428855704505886,40.692167740871255,5.71867349391987,-1.1296076099881147,-4.231404595304198,-6.756756756756754,2.0978211498398185,1.2658227848101333,53,89,0.5955056179775281,58,53,0,0.9137931034482759,29,89,0.3258426966292135,34,29,0,0.8529411764705882,17,89,0.19101123595505617,21,17,0,0.8095238095238095,7,89,0.07865168539325842,9,7,0,0.7777777777777778,24,0.2696629213483146,4,0.0449438202247191,0,0.0,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,2,0,5,,293,8,219,0.7474402730375427,27.375,157,94,0.4292237442922374,20,2.4092192381318314,1.487168635288456,38.27175992328355,6.682035270975269,-1.1416101195052875,-4.905311683037639,-9.345794392523366,2.3756862945501505,1.321670507717021,58,94,0.6170212765957447,58,58,0,1.0,34,94,0.3617021276595745,34,34,0,1.0,21,94,0.22340425531914893,21,21,0,1.0,9,94,0.09574468085106383,9,9,0,1.0,26,0.2765957446808511,5,0.05319148936170213,0,0.0,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,2,0,10,,293,8,219,0.7474402730375427,27.375,157,94,0.4292237442922374,20,2.4092192381318314,1.487168635288456,38.27175992328355,6.682035270975269,-1.1416101195052875,-4.905311683037639,-9.345794392523366,2.3756862945501505,1.321670507717021,58,94,0.6170212765957447,58,58,0,1.0,34,94,0.3617021276595745,34,34,0,1.0,21,94,0.22340425531914893,21,21,0,1.0,9,94,0.09574468085106383,9,9,0,1.0,26,0.2765957446808511,5,0.05319148936170213,0,0.0,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,3,0,1,,459,12,1,0.002178649237472767,0.08333333333333333,1,1,1.0,57,2.139715737156699,1.3996889580093264,34.58528468509263,1.3996889580093264,-1.3996889580093264,-1.3996889580093264,-1.3996889580093264,0.4665629860031162,0.4665629860031162,0,1,0.0,117,0,0,0.0,0,1,0.0,71,0,0,0.0,0,1,0.0,50,0,0,0.0,0,1,0.0,26,0,0,0.0,0,0.0,0,0.0,0,0.0,throughputRatioMin:FAIL;preservation3RatioMin:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,3,0,2,,459,12,349,0.7603485838779956,29.083333333333332,209,169,0.48424068767908307,57,2.139715737156699,2.055034734511107,3.957581896281137,8.284519837604751,-1.3333333333333308,-6.410098176718095,-11.316648531011975,2.7899011039827473,1.5310233682514163,109,169,0.6449704142011834,117,108,0,0.9230769230769231,66,169,0.3905325443786982,71,66,0,0.9295774647887324,47,169,0.2781065088757396,50,47,0,0.94,25,169,0.14792899408284024,26,25,0,0.9615384615384616,67,0.39644970414201186,19,0.11242603550295859,1,0.005917159763313609,adverseMeanRatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,3,0,5,,459,12,356,0.775599128540305,29.666666666666668,214,177,0.49719101123595505,57,2.139715737156699,2.03962400877753,4.677804936471275,8.284519837604751,-1.2961116650049842,-6.368583450210378,-11.316648531011975,2.797173723253339,1.6279069767441756,117,177,0.6610169491525424,117,117,0,1.0,71,177,0.4011299435028249,71,71,0,1.0,50,177,0.2824858757062147,50,50,0,1.0,26,177,0.14689265536723164,26,26,0,1.0,68,0.384180790960452,20,0.11299435028248588,1,0.005649717514124294,adverseMeanRatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,3,0,10,,459,12,356,0.775599128540305,29.666666666666668,214,177,0.49719101123595505,57,2.139715737156699,2.03962400877753,4.677804936471275,8.284519837604751,-1.2961116650049842,-6.368583450210378,-11.316648531011975,2.797173723253339,1.6279069767441756,117,177,0.6610169491525424,117,117,0,1.0,71,177,0.4011299435028249,71,71,0,1.0,50,177,0.2824858757062147,50,50,0,1.0,26,177,0.14689265536723164,26,26,0,1.0,68,0.384180790960452,20,0.11299435028248588,1,0.005649717514124294,adverseMeanRatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,4,0,1,,641,16,0,0.0,0.0,0,0,,51,1.8273559185274708,,,,,,,,,0,0,,156,0,0,0.0,0,0,,95,0,0,0.0,0,0,,63,0,0,0.0,0,0,,31,0,0,0.0,0,,0,,0,,adverseMeanRatioMax:INCONCLUSIVE;adverseES95RatioMax:INCONCLUSIVE;throughputRatioMin:FAIL;preservation3RatioMin:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:INCONCLUSIVE;precision2RatioMin:INCONCLUSIVE;absoluteStrictLabelCoverageGapMax:INCONCLUSIVE
SYMBOL_DISJOINT_INNER_CALIBRATION,4,0,2,,641,16,446,0.6957878315132605,27.875,225,237,0.531390134529148,51,1.8273559185274708,1.6168256706135966,11.52103133162612,9.44989555434616,-0.9975062344139696,-4.944231181112745,-29.670329670329664,2.428879885242609,1.6393442622950838,156,237,0.6582278481012658,156,152,0,0.9743589743589743,94,237,0.39662447257383965,95,91,0,0.9578947368421052,63,237,0.26582278481012656,63,60,0,0.9523809523809523,31,237,0.1308016877637131,31,29,0,0.9354838709677419,67,0.28270042194092826,12,0.05063291139240506,3,0.012658227848101266,adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,4,0,5,,641,16,446,0.6957878315132605,27.875,225,237,0.531390134529148,51,1.8273559185274708,1.635370771893919,10.506171495493788,9.44989555434616,-1.0273972602739767,-4.944231181112745,-29.670329670329664,2.429934804945449,1.6393442622950838,156,237,0.6582278481012658,156,156,0,1.0,95,237,0.4008438818565401,95,95,0,1.0,63,237,0.26582278481012656,63,63,0,1.0,31,237,0.1308016877637131,31,31,0,1.0,69,0.2911392405063291,12,0.05063291139240506,3,0.012658227848101266,adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,4,0,10,,641,16,446,0.6957878315132605,27.875,225,237,0.531390134529148,51,1.8273559185274708,1.635370771893919,10.506171495493788,9.44989555434616,-1.0273972602739767,-4.944231181112745,-29.670329670329664,2.429934804945449,1.6393442622950838,156,237,0.6582278481012658,156,156,0,1.0,95,237,0.4008438818565401,95,95,0,1.0,63,237,0.26582278481012656,63,63,0,1.0,31,237,0.1308016877637131,31,31,0,1.0,69,0.2911392405063291,12,0.05063291139240506,3,0.012658227848101266,adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,1,1,1,,145,4,0,0.0,0.0,0,0,,8,1.9131881516612408,,,,,,,,,0,0,,26,0,0,0.0,0,0,,18,0,0,0.0,0,0,,9,0,0,0.0,0,0,,3,0,0,0.0,0,,0,,0,,adverseMeanRatioMax:INCONCLUSIVE;adverseES95RatioMax:INCONCLUSIVE;throughputRatioMin:FAIL;preservation3RatioMin:INCONCLUSIVE;preservation5RatioMin:INCONCLUSIVE;precision1RatioMin:INCONCLUSIVE;precision2RatioMin:INCONCLUSIVE;absoluteStrictLabelCoverageGapMax:INCONCLUSIVE
SYMBOL_DISJOINT_INNER_CALIBRATION,1,1,2,,145,4,101,0.696551724137931,25.25,76,47,0.46534653465346537,8,1.9131881516612408,1.3043098622399514,31.825321983757537,6.869524040959422,-0.6614785992217875,-3.4367964259542134,-9.972299168975074,1.8928782366040695,1.1111111111111072,25,47,0.5319148936170213,26,25,0,0.9615384615384616,17,47,0.3617021276595745,18,17,0,0.9444444444444444,9,47,0.19148936170212766,9,9,0,1.0,3,47,0.06382978723404255,3,3,0,1.0,11,0.23404255319148937,2,0.0425531914893617,0,0.0,adverseES95RatioMax:FAIL;preservation3RatioMin:INCONCLUSIVE;preservation5RatioMin:INCONCLUSIVE;precision1RatioMin:FAIL;precision2RatioMin:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,1,1,5,,145,4,103,0.7103448275862069,25.75,77,48,0.46601941747572817,8,1.9131881516612408,1.33186528651976,30.38503372690826,6.869524040959422,-0.6657476748202718,-3.39346730118929,-9.972299168975074,1.9008746802299845,1.1237373737373768,26,48,0.5416666666666666,26,26,0,1.0,18,48,0.375,18,18,0,1.0,9,48,0.1875,9,9,0,1.0,3,48,0.0625,3,3,0,1.0,12,0.25,2,0.041666666666666664,0,0.0,adverseES95RatioMax:FAIL;preservation3RatioMin:INCONCLUSIVE;preservation5RatioMin:INCONCLUSIVE;precision1RatioMin:FAIL;precision2RatioMin:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,1,1,10,,145,4,103,0.7103448275862069,25.75,77,48,0.46601941747572817,8,1.9131881516612408,1.33186528651976,30.38503372690826,6.869524040959422,-0.6657476748202718,-3.39346730118929,-9.972299168975074,1.9008746802299845,1.1237373737373768,26,48,0.5416666666666666,26,26,0,1.0,18,48,0.375,18,18,0,1.0,9,48,0.1875,9,9,0,1.0,3,48,0.0625,3,3,0,1.0,12,0.25,2,0.041666666666666664,0,0.0,adverseES95RatioMax:FAIL;preservation3RatioMin:INCONCLUSIVE;preservation5RatioMin:INCONCLUSIVE;precision1RatioMin:FAIL;precision2RatioMin:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,2,1,1,,322,8,0,0.0,0.0,0,0,,15,2.318812708311301,,,,,,,,,0,0,,70,0,0,0.0,0,0,,40,0,0,0.0,0,0,,21,0,0,0.0,0,0,,8,0,0,0.0,0,,0,,0,,adverseMeanRatioMax:INCONCLUSIVE;adverseES95RatioMax:INCONCLUSIVE;throughputRatioMin:FAIL;preservation3RatioMin:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:INCONCLUSIVE;precision2RatioMin:INCONCLUSIVE;absoluteStrictLabelCoverageGapMax:INCONCLUSIVE
SYMBOL_DISJOINT_INNER_CALIBRATION,2,1,2,,322,8,242,0.7515527950310559,30.25,170,111,0.45867768595041325,15,2.318812708311301,1.530692299620494,33.988101146157845,5.715853642594043,-1.2372013651877123,-4.508657924179744,-6.756756756756754,1.9953339702522894,1.388888888888884,69,111,0.6216216216216216,70,69,0,0.9857142857142858,39,111,0.35135135135135137,40,39,0,0.975,21,111,0.1891891891891892,21,21,0,1.0,8,111,0.07207207207207207,8,8,0,1.0,32,0.2882882882882883,5,0.04504504504504504,0,0.0,adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,2,1,5,,322,8,244,0.7577639751552795,30.5,171,112,0.45901639344262296,15,2.318812708311301,1.5291091849689413,34.05637378611183,5.715853642594043,-1.2555433577530917,-4.50662516587308,-6.756756756756754,2.0003434078164974,1.4019916142557598,70,112,0.625,70,70,0,1.0,40,112,0.35714285714285715,40,40,0,1.0,21,112,0.1875,21,21,0,1.0,8,112,0.07142857142857142,8,8,0,1.0,32,0.2857142857142857,5,0.044642857142857144,0,0.0,adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,2,1,10,,322,8,244,0.7577639751552795,30.5,171,112,0.45901639344262296,15,2.318812708311301,1.5291091849689413,34.05637378611183,5.715853642594043,-1.2555433577530917,-4.50662516587308,-6.756756756756754,2.0003434078164974,1.4019916142557598,70,112,0.625,70,70,0,1.0,40,112,0.35714285714285715,40,40,0,1.0,21,112,0.1875,21,21,0,1.0,8,112,0.07142857142857142,8,8,0,1.0,32,0.2857142857142857,5,0.044642857142857144,0,0.0,adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,3,1,1,,500,12,0,0.0,0.0,0,0,,51,2.738404403700667,,,,,,,,,0,0,,131,0,0,0.0,0,0,,75,0,0,0.0,0,0,,49,0,0,0.0,0,0,,23,0,0,0.0,0,,0,,0,,adverseMeanRatioMax:INCONCLUSIVE;adverseES95RatioMax:INCONCLUSIVE;throughputRatioMin:FAIL;preservation3RatioMin:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:INCONCLUSIVE;precision2RatioMin:INCONCLUSIVE;absoluteStrictLabelCoverageGapMax:INCONCLUSIVE
SYMBOL_DISJOINT_INNER_CALIBRATION,3,1,2,,500,12,371,0.742,30.916666666666668,225,188,0.5067385444743935,51,2.738404403700667,2.0666648426570844,24.530327227629233,8.503214255829386,-1.298920377867746,-6.591397849462366,-11.316648531011975,2.3745972537089504,1.5467616841257081,126,188,0.6702127659574468,131,125,0,0.9541984732824428,73,188,0.3882978723404255,75,73,0,0.9733333333333334,47,188,0.25,49,47,0,0.9591836734693877,22,188,0.11702127659574468,23,22,0,0.9565217391304348,74,0.39361702127659576,21,0.11170212765957446,2,0.010638297872340425,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,3,1,5,,500,12,377,0.754,31.416666666666668,228,193,0.5119363395225465,51,2.738404403700667,2.0747884612554333,24.233672044509802,8.503214255829386,-1.3157894736842146,-6.537634408602153,-11.316648531011975,2.389988606766051,1.6064257028112428,131,193,0.6787564766839378,131,131,0,1.0,75,193,0.38860103626943004,75,75,0,1.0,49,193,0.2538860103626943,49,49,0,1.0,23,193,0.11917098445595854,23,23,0,1.0,75,0.38860103626943004,22,0.11398963730569948,2,0.010362694300518135,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,3,1,10,,500,12,377,0.754,31.416666666666668,228,193,0.5119363395225465,51,2.738404403700667,2.0747884612554333,24.233672044509802,8.503214255829386,-1.3157894736842146,-6.537634408602153,-11.316648531011975,2.389988606766051,1.6064257028112428,131,193,0.6787564766839378,131,131,0,1.0,75,193,0.38860103626943004,75,75,0,1.0,49,193,0.2538860103626943,49,49,0,1.0,23,193,0.11917098445595854,23,23,0,1.0,75,0.38860103626943004,22,0.11398963730569948,2,0.010362694300518135,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,4,1,1,,560,16,0,0.0,0.0,0,0,,35,1.852817866381225,,,,,,,,,0,0,,139,0,0,0.0,0,0,,86,0,0,0.0,0,0,,58,0,0,0.0,0,0,,24,0,0,0.0,0,,0,,0,,adverseMeanRatioMax:INCONCLUSIVE;adverseES95RatioMax:INCONCLUSIVE;throughputRatioMin:FAIL;preservation3RatioMin:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:INCONCLUSIVE;precision2RatioMin:INCONCLUSIVE;absoluteStrictLabelCoverageGapMax:INCONCLUSIVE
SYMBOL_DISJOINT_INNER_CALIBRATION,4,1,2,,560,16,412,0.7357142857142858,25.75,215,211,0.5121359223300971,35,1.852817866381225,1.391042802699407,24.922852486505853,6.198213030264867,-0.9541984732824416,-4.612681495211618,-8.046817849305043,2.1647489976829273,1.6666666666666607,137,211,0.6492890995260664,139,137,0,0.9856115107913669,84,211,0.3981042654028436,86,84,0,0.9767441860465116,56,211,0.26540284360189575,58,56,0,0.9655172413793104,24,211,0.11374407582938388,24,24,0,1.0,56,0.26540284360189575,9,0.04265402843601896,0,0.0,adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,4,1,5,,560,16,412,0.7357142857142858,25.75,215,212,0.5145631067961165,35,1.852817866381225,1.4046124385691803,24.19047419309721,6.198213030264867,-0.9824604947464177,-4.593180413963548,-8.046817849305043,2.193387255124731,1.6915489875953038,139,212,0.6556603773584906,139,139,0,1.0,86,212,0.4056603773584906,86,86,0,1.0,58,212,0.27358490566037735,58,58,0,1.0,24,212,0.11320754716981132,24,24,0,1.0,58,0.27358490566037735,9,0.04245283018867924,0,0.0,adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,4,1,10,,560,16,412,0.7357142857142858,25.75,215,212,0.5145631067961165,35,1.852817866381225,1.4046124385691803,24.19047419309721,6.198213030264867,-0.9824604947464177,-4.593180413963548,-8.046817849305043,2.193387255124731,1.6915489875953038,139,212,0.6556603773584906,139,139,0,1.0,86,212,0.4056603773584906,86,86,0,1.0,58,212,0.27358490566037735,58,58,0,1.0,24,212,0.11320754716981132,24,24,0,1.0,58,0.27358490566037735,9,0.04245283018867924,0,0.0,adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,1,2,1,,159,4,0,0.0,0.0,0,0,,9,1.1640133492286209,,,,,,,,,0,0,,30,0,0,0.0,0,0,,20,0,0,0.0,0,0,,12,0,0,0.0,0,0,,4,0,0,0.0,0,,0,,0,,adverseMeanRatioMax:INCONCLUSIVE;adverseES95RatioMax:INCONCLUSIVE;throughputRatioMin:FAIL;preservation3RatioMin:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:INCONCLUSIVE;precision2RatioMin:INCONCLUSIVE;absoluteStrictLabelCoverageGapMax:INCONCLUSIVE
SYMBOL_DISJOINT_INNER_CALIBRATION,1,2,2,,159,4,112,0.7044025157232704,28.0,80,52,0.4642857142857143,9,1.1640133492286209,1.2793958383015085,-9.91247129161794,4.980947432322961,-0.9132664172160521,-3.528688984380653,-6.939501779359436,2.110214434837454,1.1237373737373768,29,52,0.5576923076923077,30,28,0,0.9333333333333333,19,52,0.36538461538461536,20,18,0,0.9,11,52,0.21153846153846154,12,10,0,0.8333333333333334,4,52,0.07692307692307693,4,3,0,0.75,12,0.23076923076923078,1,0.019230769230769232,0,0.0,adverseMeanRatioMax:FAIL;adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,1,2,5,,159,4,113,0.710691823899371,28.25,80,52,0.46017699115044247,9,1.1640133492286209,1.3230078598515496,-13.659165569560926,5.736889139190337,-0.9132664172160521,-3.528688984380653,-6.939501779359436,2.1844505566072305,1.2175324675324672,30,52,0.5769230769230769,30,30,0,1.0,20,52,0.38461538461538464,20,20,0,1.0,12,52,0.23076923076923078,12,12,0,1.0,4,52,0.07692307692307693,4,4,0,1.0,12,0.23076923076923078,2,0.038461538461538464,0,0.0,adverseMeanRatioMax:FAIL;adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
